video_path,video_width,video_height,frame_idx,instance_idx,part_name,predicted,x_pos,y_pos
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,5,RHindFoot,True,1033.2884521484375,684.3540649414062
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,Head,True,1011.5294189453125,833.3339233398438
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,Neck,True,1003.1773681640625,805.2647705078125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,UpperThorax,True,991.35205078125,776.6953735351562
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,LowerThorax,True,979.8082275390625,757.484375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,Petiole,True,964.152099609375,745.068359375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,Abdomen,True,931.3366088867188,709.3970947265625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,LForeLeg,True,1015.698486328125,784.7247924804688
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,LForeFoot,True,1067.9671630859375,789.2512817382812
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,RForeLeg,True,987.6860961914062,816.6363525390625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,RForeFoot,True,988.4577026367188,821.0925903320312
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,LMidLeg,True,1016.180908203125,725.3964233398438
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,LMidFoot,True,1091.3218994140625,773.8607177734375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,RMidLeg,True,955.1909790039062,797.62890625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,RMidFoot,True,963.3287963867188,792.75927734375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,LHindLeg,True,976.1072998046875,704.9305419921875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,LHindFoot,True,923.3597412109375,768.98291015625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14001,6,RHindLeg,True,855.6614379882812,741.6092529296875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,Head,True,1796.7645263671875,467.86181640625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,Neck,True,1772.133056640625,472.5932922363281
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,UpperThorax,True,1744.5699462890625,484.34295654296875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,LowerThorax,True,1728.3909912109375,492.64532470703125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,Petiole,True,1712.1851806640625,500.7857360839844
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,Abdomen,True,1672.2314453125,524.7305908203125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,LForeLeg,True,1740.438720703125,444.4402160644531
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,LForeFoot,True,1776.300048828125,508.41156005859375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,RForeLeg,True,1800.635986328125,496.13995361328125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,RForeFoot,True,1716.0391845703125,464.5945129394531
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,LMidLeg,True,1732.18701171875,412.298095703125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,LMidFoot,True,1756.6600341796875,528.0880126953125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,RMidLeg,True,1788.23291015625,540.7644653320312
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,RMidFoot,True,1683.910888671875,492.3084716796875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,LHindLeg,True,1615.9959716796875,520.0521850585938
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,LHindFoot,True,1720.71533203125,516.7391357421875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,0,RHindLeg,True,1696.273193359375,572.0327758789062
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,Head,True,768.07421875,568.7832641601562
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,Neck,True,799.5247192382812,560.7212524414062
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,UpperThorax,True,831.6099853515625,556.9153442382812
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,LowerThorax,True,852.0234375,552.9379272460938
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,Petiole,True,856.003662109375,549.1779174804688
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,Abdomen,True,895.9522705078125,532.8457641601562
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,LForeLeg,True,808.27490234375,577.2296142578125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,LForeFoot,True,812.4384765625,613.340576171875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,RForeLeg,True,807.72705078125,533.4512329101562
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,RForeFoot,True,803.8204345703125,536.40185546875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,LMidLeg,True,883.633056640625,588.644775390625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,LMidFoot,True,932.9439086914062,649.01611328125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,RMidLeg,True,876.0635986328125,512.8883056640625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,RMidFoot,True,951.5656127929688,493.2886047363281
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,LHindLeg,True,907.63623046875,568.9356689453125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,LHindFoot,True,896.3746337890625,513.06103515625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,1,RHindLeg,True,999.6649169921875,504.558349609375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,Head,True,1128.512451171875,472.45428466796875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,Neck,True,1108.8348388671875,496.32220458984375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,UpperThorax,True,1096.2054443359375,523.7435302734375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,LowerThorax,True,1088.192138671875,539.4855346679688
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,Petiole,True,1088.48193359375,548.2713623046875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,Abdomen,True,1088.3944091796875,583.8909912109375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,LForeLeg,True,1075.9390869140625,488.445556640625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,LForeFoot,True,1067.885009765625,463.8463439941406
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,RForeLeg,True,1128.351806640625,523.3521728515625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,RForeFoot,True,1127.9420166015625,500.1455078125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,LMidLeg,True,1060.240234375,535.495361328125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,LMidFoot,True,1023.9013671875,523.8164672851562
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,RMidLeg,True,1128.2685546875,536.5415649414062
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,RMidFoot,True,1175.86865234375,508.2215576171875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,LHindLeg,True,1036.5894775390625,555.51806640625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,2,LHindFoot,True,1107.9791259765625,591.8251953125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,Head,True,1032.744384765625,624.17919921875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,Neck,True,1016.018798828125,600.14892578125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,UpperThorax,True,995.96435546875,592.5339965820312
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,LowerThorax,True,980.3668212890625,595.8534545898438
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,Petiole,True,967.7404174804688,592.2120361328125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,Abdomen,True,928.02783203125,584.4791259765625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,LForeLeg,True,1019.3952026367188,632.0963745117188
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,LForeFoot,True,1063.648681640625,552.9356079101562
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,RForeLeg,True,1015.548583984375,636.2691040039062
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,RForeFoot,True,1003.74560546875,671.9880981445312
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,LMidLeg,True,1008.0689086914062,556.1942749023438
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,LMidFoot,True,931.9729614257812,543.9881591796875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,RMidLeg,True,995.9337768554688,651.7926635742188
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,RMidFoot,True,1011.9266967773438,676.17431640625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,LHindLeg,True,952.06591796875,548.7916870117188
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,LHindFoot,True,928.7454223632812,544.731201171875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,RHindLeg,True,919.9224853515625,611.5723876953125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,3,RHindFoot,True,928.5353393554688,652.1878051757812
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,Head,True,1796.6724853515625,543.9075317382812
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,Neck,True,1797.27490234375,571.8240966796875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,UpperThorax,True,1797.3876953125,596.404296875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,LowerThorax,True,1797.3271484375,612.9102783203125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,Petiole,True,1796.57373046875,635.801025390625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,Abdomen,True,1792.923583984375,680.4613037109375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,LForeLeg,True,1772.4910888671875,584.4569702148438
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,LForeFoot,True,1776.8768310546875,556.6408081054688
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,RForeLeg,True,1821.3564453125,576.4193115234375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,RForeFoot,True,1824.714599609375,532.7957763671875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,LMidLeg,True,1776.530517578125,608.299560546875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,LMidFoot,True,1713.092529296875,592.6917724609375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,RMidLeg,True,1836.66943359375,616.6563110351562
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,RMidFoot,True,1876.8607177734375,616.6688232421875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,LHindLeg,True,1760.878173828125,640.1594848632812
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,LHindFoot,True,1700.5362548828125,683.9376831054688
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,RHindLeg,True,1820.998291015625,659.8389892578125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,4,RHindFoot,True,1837.114990234375,724.1314697265625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,Head,True,1123.892578125,776.348876953125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,Neck,True,1124.11279296875,752.755615234375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,UpperThorax,True,1112.43310546875,728.4548950195312
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,LowerThorax,True,1100.787353515625,716.0926513671875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,Petiole,True,1088.6563720703125,697.1456298828125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,Abdomen,True,1052.4019775390625,664.6857299804688
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,LForeLeg,True,1152.329833984375,744.1016845703125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,LForeFoot,True,1140.416015625,752.1043701171875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,RForeLeg,True,1088.6396484375,768.56494140625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,RForeFoot,True,1104.1141357421875,792.8692626953125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,LMidLeg,True,1160.2525634765625,704.3226318359375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,LMidFoot,True,1220.470703125,716.1262817382812
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,RMidLeg,True,1075.9854736328125,752.8797607421875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,RMidFoot,True,1104.2269287109375,796.2312622070312
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,LHindLeg,True,1108.2470703125,664.6458129882812
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,LHindFoot,True,1048.1666259765625,708.1887817382812
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,5,RHindLeg,True,1035.9873046875,683.9334716796875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,Head,True,1007.8189086914062,832.809326171875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,Neck,True,1000.104248046875,805.0426635742188
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,UpperThorax,True,991.3403930664062,776.5362548828125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,LowerThorax,True,979.917724609375,757.0863037109375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,Petiole,True,964.2792358398438,744.648193359375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,Abdomen,True,931.4314575195312,708.87255859375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,LForeLeg,True,1027.4720458984375,784.6506958007812
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,LForeFoot,True,1075.43212890625,781.1830444335938
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,RForeLeg,True,971.5653076171875,804.82275390625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,RForeFoot,True,987.9639282226562,824.7684326171875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,LMidLeg,True,1016.13525390625,725.041259765625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,LMidFoot,True,1091.9407958984375,768.8543701171875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,RMidLeg,True,955.05029296875,797.2637939453125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,RMidFoot,True,960.17236328125,789.6163330078125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,LHindLeg,True,976.005859375,704.4425048828125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,LHindFoot,True,923.3056640625,768.50927734375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,6,RHindLeg,True,855.7671508789062,744.28662109375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,Head,True,1512.8271484375,1052.0465087890625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,Neck,True,1540.0831298828125,1060.61376953125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,UpperThorax,True,1569.1171875,1068.6558837890625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,LowerThorax,True,1589.0635986328125,1076.116455078125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,Petiole,True,1604.6611328125,1080.220703125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,Abdomen,True,1644.58349609375,1084.5294189453125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,LForeLeg,True,1548.544677734375,1092.54443359375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,LForeFoot,True,1505.367919921875,1084.6630859375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,RForeLeg,True,1560.943603515625,1044.304443359375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,RForeFoot,True,1544.918212890625,1008.44921875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,LMidLeg,True,1573.0029296875,1108.2340087890625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,LMidFoot,True,1592.5235595703125,1023.9452514648438
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,RMidLeg,True,1608.6314697265625,991.6892700195312
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,RMidFoot,True,1608.77099609375,1112.2779541015625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,LHindLeg,True,1644.4434814453125,1060.08837890625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14002,7,LHindFoot,True,1740.7998046875,1059.8863525390625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,Head,True,1796.5753173828125,464.748779296875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,Neck,True,1772.0321044921875,472.779052734375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,UpperThorax,True,1744.4959716796875,484.4287109375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,LowerThorax,True,1728.2679443359375,492.58990478515625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,Petiole,True,1712.0963134765625,500.84869384765625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,Abdomen,True,1672.1329345703125,524.8463134765625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,LForeLeg,True,1740.3756103515625,444.53607177734375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,LForeFoot,True,1776.32861328125,508.2945251464844
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,RForeLeg,True,1800.1058349609375,496.4503479003906
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,RForeFoot,True,1716.150146484375,468.2554016113281
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,LMidLeg,True,1708.8973388671875,420.7475891113281
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,LMidFoot,True,1760.111083984375,527.8748779296875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,RMidLeg,True,1747.7301025390625,536.224853515625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,RMidFoot,True,1683.9891357421875,492.31854248046875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,LHindLeg,True,1615.874267578125,520.2040405273438
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,LHindFoot,True,1723.5985107421875,516.7427978515625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,0,RHindLeg,True,1696.33447265625,572.7528686523438
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,Head,True,768.0493774414062,568.8108520507812
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,Neck,True,799.4954833984375,560.7745971679688
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,UpperThorax,True,831.5689086914062,556.977783203125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,LowerThorax,True,852.0089111328125,553.0056762695312
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,Petiole,True,856.0442504882812,549.20703125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,Abdomen,True,895.9981689453125,532.8946533203125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,LForeLeg,True,808.2726440429688,577.27392578125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,LForeFoot,True,812.3683471679688,613.3795166015625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,RForeLeg,True,807.6944580078125,533.4765014648438
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,RForeFoot,True,803.892578125,536.4998168945312
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,LMidLeg,True,883.753662109375,588.7284545898438
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,LMidFoot,True,932.8905029296875,649.263427734375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,RMidLeg,True,876.041259765625,512.9572143554688
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,RMidFoot,True,951.5523681640625,493.3027038574219
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,LHindLeg,True,907.63037109375,568.9788818359375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,LHindFoot,True,896.4119262695312,513.0833129882812
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,1,RHindLeg,True,999.613525390625,504.65399169921875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,Head,True,1128.068115234375,472.695068359375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,Neck,True,1108.4754638671875,496.47198486328125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,UpperThorax,True,1096.1153564453125,520.882080078125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,LowerThorax,True,1088.1412353515625,537.0430908203125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,Petiole,True,1088.408447265625,548.57275390625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,Abdomen,True,1091.9400634765625,584.2801513671875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,LForeLeg,True,1076.1630859375,492.5499267578125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,LForeFoot,True,1071.9532470703125,456.5635070800781
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,RForeLeg,True,1124.6787109375,504.7286376953125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,RForeFoot,True,1128.3287353515625,496.66119384765625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,LMidLeg,True,1063.8455810546875,532.1764526367188
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,LMidFoot,True,1027.8795166015625,517.0667114257812
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,RMidLeg,True,1128.222412109375,536.7628173828125
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,RMidFoot,True,1176.00048828125,508.3929138183594
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,LHindLeg,True,1039.898681640625,552.7984619140625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,2,LHindFoot,True,1108.06787109375,592.3016967773438
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,3,Head,True,1032.335693359375,628.5823974609375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,3,Neck,True,1015.988037109375,604.2490234375
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,3,UpperThorax,True,995.9508666992188,596.3912353515625
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,3,LowerThorax,True,980.3261108398438,596.7284545898438
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,3,Petiole,True,967.6598510742188,595.9979248046875
D:\Downloads\Ant videos\rescaled\Col218_cropped.mp4,1920,1080,14003,3,Abdomen,True,928.18701171875,588.1566162109375
